loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_length,home_2ership,annual_inc,verification_status,purpose,title,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,verification_status_joint,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,target
35000,35000,35000,1,0.2727,1074.4,4,10,1,52000,2,1,1,9.37,0,0,4,18153,0.936,7,1,34435.61,34435.61,2069.26,2069.26,564.39,1504.87,0,1074.4,0,1,2,0,18153,0,0,0,0,267,0,,0,1,14851,94,19400,0,0,0,1,4538,0,113.2,267,293,13,13,0,107,13,0,3,4,3,3,1,4,6,4,4,0,0,0,66.7,66.7,19400,18153,15900,0,1,1
12000,12000,12000,0,0.0819,377.09,0,4,1,60000,0,0,0,18.12,0,0,5,5630,0.402,27,1,11408.34,11408.34,745.99,745.99,591.66,154.33,0,377.09,0,0,-1,0,148823,0,4,1,2,9,143193,75,0,0,5630,64,14000,1,1,3,2,29765,8370,40.2,196,133,27,9,0,64,9,1,1,1,1,4,22,1,5,1,5,0,0,1,96.3,0,159022,148823,14000,145022,1,1
22000,22000,22000,0,0.234,856.21,4,11,0,15000,2,1,1,73.04,0,2,14,9343,0.335,27,1,21137.25,21137.25,1640.92,1640.92,862.75,778.17,0,856.21,0,1,2,0,136847,1,2,2,2,11,14248,76,4,5,8367,51,27900,2,1,6,7,9775,7328,54.2,83,109,2,2,1,2,2,0,3,6,6,9,11,11,15,6,14,0,0,6,96.3,16.7,165116,23591,16000,18729,1,1
4850,4850,4850,0,0.118,160.63,1,10,0,84567,1,5,5,8.6,1,0,13,6664,0.252,20,0,4623.31,4623.31,313.31,313.31,226.69,86.62,0,160.63,0,0,-1,0,234149,0,3,0,2,17,35702,97,1,1,4284,67,26400,4,0,0,5,18011,11968,30.4,154,146,12,12,2,12,17,0,4,7,4,4,7,8,11,7,13,0,0,1,90,25,261687,42366,17200,36994,1,1
12000,12000,12000,0,0.1894,439.51,3,0,2,40000,1,0,0,13.74,0,1,8,15099,0.94,9,1,11749.88,11749.88,452.14,452.14,250.12,202.02,0,483.71,0,0,-1,0,65683,0,1,0,0,72,50584,112,0,2,5457,94,16060,1,0,2,2,8210,2593,97,87,64,18,18,0,18,0,0,6,7,6,6,2,7,7,6,8,,0,0,100,100,61060,65683,15560,45000,1,1
15000,15000,15000,1,0.2727,460.46,4,10,1,56305.56,2,6,6,17.58,0,0,5,1547,0.516,19,1,14758.11,14758.11,864.11,864.11,241.89,622.22,0,460.46,0,0,-1,0,220386,2,2,3,4,2,11618,29,0,1,0,31,3000,0,5,0,5,44077,,,140,212,16,2,1,,,0,0,2,0,4,9,2,9,2,5,0,0,3,89.5,,256843,13165,0,39643,1,1
7400,7400,7400,0,0.2727,303.18,4,5,1,70000,0,2,2,1.8,0,0,5,2460,0.126,7,1,7400,7400,0,0,0,0,0,0,0,0,-1,0,2460,2,0,0,0,,0,,2,3,1877,12,19500,0,0,3,3,492,10633,18.2,,121,2,2,0,3,11,0,2,4,2,4,0,4,6,4,5,0,0,2,100,0,20500,2460,13000,0,1,1
16000,16000,16000,0,0.1502,554.81,2,11,0,40000,1,0,0,17.43,0,2,15,17493,0.408,24,1,15645.45,15645.45,427.98,427.98,354.55,73.43,0,461.36,0,0,-1,0,120407,4,1,0,0,27,4430,46,4,5,6498,42,42900,2,0,5,7,8027,12640,49.8,39,197,2,2,2,2,0,0,3,6,5,6,3,13,19,6,15,0,0,5,100,40,151303,21923,25200,9553,1,1
40000,40000,40000,0,0.0646,1225.24,0,10,0,167826,0,0,0,12.34,0,0,11,40706,0.729,33,1,37974.75,37974.75,2414.59,2414.59,2025.25,389.34,0,1225.24,0,0,-1,0,683601,0,1,0,0,31,4705,16,1,1,3088,53,55800,0,9,1,1,62146,7212,30,176,179,9,9,7,9,9,0,1,3,2,6,12,5,14,3,11,0,0,1,100,0,864286,45411,10300,30000,0,1
8000,8000,8000,0,0.1298,269.48,1,7,0,40000,2,1,1,16.62,0,0,10,8006,0.404,13,0,7446.6,7446.6,793.02,793.02,553.4,239.62,0,268.48,0,0,-1,100,176800,0,1,0,0,64,2720,15,0,2,2884,28,19800,0,1,0,3,17680,7308,44.6,94,96,15,15,2,15,18,0,4,5,5,6,2,8,9,5,10,0,0,0,100,40,208215,10726,13200,18665,1,1
22150,22150,22150,0,0.0819,696.05,0,5,0,200000,0,0,0,21.4,0,0,23,14152,0.13,50,1,19650.95,19650.95,2766.9,2766.9,2499.05,267.85,0,696.05,0,1,0,0,399672,0,5,1,3,7,105027,73,2,5,13468,38,109100,1,0,2,9,17377,76848,15.6,172,364,10,7,4,10,7,0,6,6,10,14,12,17,34,6,23,0,0,3,94,0,547369,119179,91000,141569,1,1
20000,20000,20000,0,0.1992,742.46,3,0,0,72896,1,0,0,33.39,0,2,10,19482,0.635,36,0,19589.54,19589.54,729.26,729.26,410.46,308.8,10,20,0,0,-1,0,159774,0,2,0,2,18,18831,63,0,0,12077,63,30700,3,0,5,2,17753,6018,76.4,109,227,25,18,7,25,0,0,4,4,4,5,11,6,18,4,10,0,0,0,94.4,25,187970,38313,25500,30000,1,1
15000,15000,15000,1,0.1894,388.62,3,4,2,90000,0,7,7,10.35,1,2,13,8755,0.112,18,1,14848.13,14848.13,349.16,349.16,151.87,197.29,0,388.62,0,0,-1,0,34930,0,1,0,0,35,22267,,1,1,8755,15,78300,2,3,4,1,3493,45945,16,114,426,7,7,0,7,1,0,1,1,9,10,4,11,13,1,13,0,0,1,88.9,16.7,123383,34930,54700,39021,1,1
35000,35000,35000,1,0.1797,888.2,3,0,0,150000,1,0,0,3.83,0,0,7,26262,0.941,28,1,33010.17,33010.17,3306.26,3306.26,1989.83,1272.64,43.79,900.61,0,0,-1,0,751581,0,0,0,0,142,0,,0,2,12815,94,27900,1,2,3,4,125264,1638,94.1,148,252,13,13,15,13,3,0,3,3,4,8,4,4,9,3,7,0,0,0,96.2,100,751550,26262,27900,0,0,1
15000,15000,15000,0,0.1992,556.85,3,7,1,74383,2,11,11,0.81,0,1,3,982,0.009,4,1,14379.19,14379.19,1072.2,1072.2,620.81,451.39,0,556.85,0,0,-1,0,11394,1,1,1,1,3,10412,102,0,0,830,39,17800,2,0,4,1,3798,16818,0.9,158,32,32,3,0,32,5,0,2,2,2,2,2,2,2,2,3,0,0,1,100,50,28050,11394,17800,10250,1,1
10000,10000,10000,0,0.1356,339.65,2,11,0,57600,1,8,8,0.77,0,0,10,2402,0.072,33,1,9773.35,9773.35,332.12,332.12,226.65,105.47,0,350.95,0,0,-1,778,45953,1,0,0,0,50,0,,1,1,800,7,33300,0,0,0,1,4595,22000,3.5,159,232,1,1,1,1,,1,1,2,5,15,2,9,30,2,10,0,0,1,97,0,119300,2402,22800,0,1,1
6000,6000,6000,0,0.1614,211.36,2,9,0,85992,2,0,0,23.05,0,1,15,8470,0.219,36,1,5736.92,5736.92,409.27,409.27,263.08,146.19,0,211.36,0,0,-1,574,295426,2,4,4,4,5,59854,86,1,5,1734,63,38600,2,6,6,12,21102,17556,11.8,132,82,12,5,3,13,5,0,4,7,6,6,23,10,10,7,15,0,0,5,97.2,0,341212,68324,19900,69875,1,1
35000,35000,35000,1,0.1894,906.77,3,4,2,205572,0,3,3,1.06,0,0,4,11928,0.254,11,1,34285.7,34285.7,1721.47,1721.47,714.3,1007.17,0,906.77,0,0,-1,0,347028,0,0,0,0,53,0,,0,0,11880,25,46900,0,2,0,0,86757,34972,25.4,156,241,44,44,4,44,,3,2,2,3,3,2,3,5,2,4,0,0,0,72.7,0,411400,11928,46900,0,1,1
12000,12000,12000,1,0.1797,304.53,3,2,1,42000,2,4,4,2,0,0,7,1951,0.098,8,1,12000,12000,0,0,0,0,0,0,0,0,-1,0,1951,0,0,0,0,67,0,,0,1,1950,10,19900,0,0,0,1,279,17249,10.2,67,57,22,22,0,25,,0,2,2,6,6,1,7,7,2,7,0,0,0,100,0,19900,1951,19200,0,1,1
10000,10000,10000,1,0.1797,253.78,3,10,2,96000,1,0,0,3.95,0,0,10,8478,0.569,19,1,9895.97,9895.97,228.82,228.82,104.03,124.79,0,253.78,0,0,-1,0,145224,1,0,0,1,14,0,,3,7,2319,57,14900,1,1,2,9,14522,3801,62,128,116,6,6,4,6,8,0,6,7,6,7,3,9,12,7,10,0,0,4,100,83.3,154900,8478,10000,0,1,1
6500,6500,6500,0,0.2727,266.31,4,11,1,59000,2,4,4,0.61,0,3,2,562,0.049,3,1,6500,6500,0,0,0,0,0,0,0,1,1,0,562,0,0,0,0,43,0,,0,0,562,5,11500,1,1,3,0,281,10938,4.9,43,168,63,43,0,63,0,0,1,1,2,2,1,2,2,1,2,0,0,0,100,0,11500,562,11500,0,1,1
6500,6500,6500,0,0.2437,256.28,4,6,1,50000,0,0,0,17.4,0,1,6,4990,0.393,9,0,6248.91,6248.91,508.17,508.17,251.09,257.08,0,256.28,0,0,-1,0,30121,2,1,1,1,5,25131,96,1,3,1973,77,12700,5,1,8,4,5020,6652,34.8,5,41,4,4,0,4,0,0,4,5,4,5,1,5,8,5,6,0,0,2,100,25,38949,30121,10200,26249,1,1
5000,5000,5000,0,0.234,194.6,4,1,0,75000,1,0,0,25.28,0,1,9,25843,0.894,20,0,4803.91,4803.91,372.95,372.95,196.09,176.86,0,194.6,0,0,-1,0,351821,1,2,2,2,7,24368,77,1,2,9392,83,28900,1,0,5,5,39091,1264,94.2,127,123,1,1,2,13,1,0,4,6,4,6,9,6,9,6,9,0,0,4,94.4,100,365398,50211,21900,31498,1,1
5000,5000,5000,0,0.1992,185.62,3,0,0,41000,2,4,4,31.32,0,0,8,15064,0.499,17,1,4793.06,4793.06,360.17,360.17,206.94,153.23,0,185.62,0,0,-1,0,205574,1,2,1,1,7,26379,77,1,1,12021,64,30200,1,1,4,3,25697,1979,85.9,126,132,7,6,3,36,7,0,1,3,1,3,5,4,9,3,8,0,0,3,93.8,100,240429,41443,14000,34294,1,1
10000,10000,10000,0,0.1992,371.23,3,10,1,85000,1,0,0,17.85,2,0,9,5640,0.648,12,0,9586.13,9586.13,725.86,725.86,413.87,311.99,0,371.23,0,0,-1,0,94511,0,4,0,0,26,88871,72,0,2,2823,71,8700,0,1,3,2,10501,1062,83.4,194,123,13,13,0,13,2,3,2,4,2,4,5,5,7,4,9,0,2,0,58.3,100,104279,94511,6400,95579,1,1
35000,35000,35000,1,0.1894,906.77,3,10,2,65000,2,0,0,22.29,0,0,10,12487,0.661,26,1,34645.65,34645.65,833.11,833.11,354.35,478.76,0,906.77,0,0,-1,0,41238,0,3,0,0,32,28751,55,1,3,4348,58,18900,0,8,3,3,4124,6261,47.4,163,122,8,8,1,8,3,0,2,3,6,8,12,7,13,3,10,0,0,1,100,16.7,70979,41238,11900,52079,1,1
4000,4000,4000,0,0.1691,142.44,2,6,0,60000,0,4,4,22.9,0,3,22,15774,0.316,38,1,4000,4000,0,0,0,0,0,0,0,0,-1,0,37882,2,3,4,5,3,22108,91,1,2,5218,51,49900,5,0,10,8,1722,18226,36.5,74,326,10,3,1,10,0,0,8,11,11,15,10,19,27,11,22,0,0,5,100,36.4,74145,37882,28700,24245,1,1
3000,3000,3000,0,0.1298,101.06,1,0,1,80000,0,4,4,16.72,0,1,7,17756,0.772,27,1,2931.39,2931.39,96.73,96.73,68.61,28.12,0,101.06,0,0,-1,0,37004,2,3,3,3,2,11295,90,1,3,13408,68,23000,1,0,2,6,5286,1933,90,112,467,9,2,0,9,2,0,2,3,2,17,5,3,21,3,7,0,0,4,100,100,54546,37004,19300,12500,1,1
10000,10000,10000,0,0.1894,366.26,3,2,1,40000,0,1,1,13.2,0,1,6,12069,0.464,14,1,9564.43,9564.43,745.22,745.22,435.57,291.34,18.31,400,0,0,-1,0,36836,1,2,0,1,21,23932,90,2,2,9936,68,26000,0,0,2,3,6139,13931,46.4,39,113,3,3,0,3,3,1,3,3,3,7,4,3,8,3,6,0,0,2,92.3,66.7,54275,36836,26000,26643,1,1
40000,40000,40000,0,0.118,1324.76,1,11,3,86400,2,0,0,24.01,0,0,6,101615,0.743,13,1,38130.74,38130.74,2583.96,2583.96,1869.26,714.7,0,1324.76,0,0,-1,0,346227,1,1,1,1,2,35185,,0,0,15551,74,115600,0,3,0,1,57705,11026,72.8,154,456,40,2,2,191,,0,2,3,2,6,3,4,8,4,5,0,0,1,92.3,50,391964,136800,40600,35000,1,1
5000,5000,5000,0,0.2534,199.7,4,10,1,85000,1,0,0,22.18,0,3,14,49993,0.76,23,1,5000,5000,0,0,0,0,0,0,0,0,-1,0,57068,0,1,0,1,14,7075,71,0,3,15061,76,65360,1,0,2,4,4076,5005,84,50,149,13,13,0,13,0,0,11,13,16,16,2,13,21,11,14,,0,0,100,63.6,75360,57068,55060,10000,1,1
9500,9500,9500,0,0.1131,312.42,1,0,0,55000,2,3,3,21.3,1,1,12,16971,0.251,24,1,9277.12,9277.12,316.1,316.1,222.88,77.6,15.62,328.04,0,1,0,0,497606,0,1,0,1,16,10276,59,0,0,4053,32,67700,1,1,1,1,41467,46539,8.7,181,213,29,16,4,29,0,0,4,7,6,7,5,10,15,7,12,0,0,0,95.8,16.7,589044,27247,51000,17425,1,1
4800,4800,4800,0,0.1356,163.03,2,2,1,92705,1,0,0,16.01,0,3,16,21161,0.65,25,1,4581.19,4581.19,318.83,318.83,218.81,100.02,0,163.03,0,0,-1,0,45731,1,2,1,2,9,24570,76,1,2,3578,65,32600,1,2,3,4,2858,2229,86,139,170,4,4,0,4,0,0,7,14,10,10,8,14,17,9,16,,0,2,100,85.7,65050,45731,15600,32450,1,1
8000,8000,8000,0,0.1298,269.48,1,11,1,66000,1,1,1,0.95,0,0,3,729,0.228,4,1,7632.13,7632.13,527.42,527.42,367.87,159.55,0,269.48,0,0,-1,150,729,1,0,0,0,80,0,,1,1,500,23,3200,0,0,0,1,243,2471,22.8,80,50,2,2,0,2,,0,2,2,3,3,1,3,3,2,3,0,0,1,100,33.3,3200,729,3200,0,1,1
8725,8725,8725,0,0.1691,310.68,2,1,2,87000,1,0,0,27.1,0,0,18,7781,0.202,34,1,8346.89,8346.89,613.16,613.16,378.11,235.05,0,310.68,0,0,-1,823,60672,2,3,2,4,6,52891,76,2,5,1907,56,38500,6,0,7,9,3371,14131,22.4,116,101,5,5,0,11,7,0,5,8,8,8,17,15,17,8,18,0,0,4,100,12.5,108496,60672,18200,69996,1,1
4200,4200,4200,0,0.1614,147.95,2,6,1,83000,0,1,1,17.39,0,0,10,13794,0.802,15,1,4086.11,4086.11,292.13,292.13,113.89,163.24,15,147.95,0,0,-1,0,53886,0,4,1,3,7,40092,83,2,3,6716,83,17200,1,3,1,6,5389,2406,85.1,162,50,7,7,0,7,9,0,5,5,5,5,8,6,6,5,10,0,0,3,100,60,65259,53886,16200,48059,1,1
30000,30000,30000,0,0.2089,1128.56,3,0,1,60000,2,4,4,8.54,0,1,7,6856,0.371,7,1,30000,30000,0,0,0,0,0,0,1,0,-1,200,10013,0,1,0,1,20,3157,43,2,2,6855,39,18500,4,0,3,3,1430,10844,38.7,20,278,8,8,0,8,3,0,2,2,5,5,1,6,6,2,7,0,0,2,100,0,25771,10013,17700,7271,1,1
20000,20000,20000,1,0.1502,476.01,2,11,2,49200,1,0,0,23.39,1,0,13,4829,0.165,18,1,20000,20000,0,0,0,0,0,0,0,1,1,0,25089,1,3,0,3,14,20260,73,1,3,1984,44,29300,1,0,0,6,2091,12334,27,26,70,1,1,0,1,22,0,3,5,4,6,4,10,14,5,13,0,0,1,94.4,0,56937,25089,16900,27637,1,1
40000,40000,40000,1,0.1356,921.64,2,4,1,67012,2,0,0,1.72,0,1,8,2239,0.115,12,1,39060.72,39060.72,1859.23,1859.23,939.28,873.87,46.08,1889.36,0,0,-1,0,2239,1,0,0,0,,0,,1,3,1433,12,19500,0,0,2,3,280,9228,19.1,,218,1,1,0,1,3,0,2,3,5,5,0,8,12,3,8,0,0,1,100,0,19500,2239,11400,0,1,1
8500,8500,8500,0,0.1447,292.46,2,10,1,42000,0,1,1,17.66,0,3,9,5522,0.323,21,1,8117.78,8117.78,578.09,578.09,382.22,195.87,0,292.46,0,0,-1,0,20119,1,1,2,2,4,14597,97,0,0,2705,63,17100,2,0,5,2,2235,1493,78.4,46,257,25,4,0,27,0,0,3,5,3,11,3,8,18,5,9,0,0,2,100,66.7,32100,20119,6900,15000,0,1
20500,20500,20500,1,0.1447,482.01,2,0,0,100000,0,1,1,18.12,1,0,8,27020,0.795,26,1,20030.37,20030.37,955.16,955.16,469.63,461.43,24.1,988.12,0,0,-1,0,429147,0,3,1,4,8,30716,76,0,0,16947,78,34000,0,11,1,4,53643,5553,75.3,144,151,25,8,1,51,7,0,1,3,2,4,12,4,13,3,8,0,0,1,92,50,479255,57736,22500,40255,1,1
4800,4800,4800,0,0.0646,147.03,0,10,0,45000,0,1,1,21.25,0,0,21,7928,0.172,50,1,4557.47,4557.47,307.34,307.34,242.53,49.81,15,147.03,0,0,-1,0,163777,3,5,0,0,27,21541,69,5,10,25,38,45000,0,0,1,10,7799,13775,0.2,170,123,1,1,3,1,12,0,1,6,7,11,17,15,30,6,21,0,0,5,98,0,253361,29469,13800,31361,0,1
12400,12400,12400,0,0.0646,379.83,0,5,0,105000,1,0,0,6.77,0,1,12,12738,0.104,13,0,7942.34,7942.34,4629.84,4629.84,4457.66,172.18,0,150,0,0,-1,0,173396,1,1,1,1,12,7163,69,2,4,5893,15,122800,1,0,3,5,14450,82062,13.4,12,313,6,6,1,6,2,0,5,5,7,8,1,10,11,5,12,0,0,3,100,0,298425,19901,94800,10325,1,1
16000,16000,16000,0,0.1447,550.51,2,10,0,160000,0,0,0,15.59,0,1,20,17298,0.429,47,1,15642.42,15642.42,621.26,621.26,357.58,263.68,0,634.12,0,0,-1,236,177852,0,3,2,2,7,67227,70,1,8,6196,54,40300,4,5,5,10,8893,0,101,146,181,11,7,1,11,6,1,3,6,3,11,7,16,39,6,20,0,0,3,95.7,100,228467,84525,9700,80031,1,1
40000,40000,40000,0,0.1298,1347.38,1,11,1,100000,1,0,0,9.62,0,0,9,30272,0.467,9,1,39085.29,39085.29,1318.54,1318.54,914.71,403.83,0,1347.38,0,0,-1,0,30272,0,0,0,0,,0,,1,1,17455,47,64800,0,0,0,1,3364,29028,51,,167,12,12,0,12,,0,6,6,8,8,0,9,9,6,9,0,0,1,100,12.5,64800,30272,59300,0,1,1
27000,27000,27000,1,0.1447,634.85,2,7,2,114996,1,1,1,18.27,1,0,13,26817,0.413,29,1,26379.09,26379.09,1279.74,1279.74,620.91,627.09,31.74,666.59,1,0,-1,105,324567,1,4,1,1,4,297750,108,0,1,11870,64,64900,0,0,2,2,27047,36835,41.5,236,305,20,4,1,20,8,2,5,6,7,7,16,9,11,6,13,0,0,1,79.3,42.9,315239,324567,63000,250339,0,1
13000,13000,13000,1,0.1072,280.84,1,0,1,125065,0,0,0,3.4,0,0,8,10355,0.503,24,0,12669.75,12669.75,553.94,553.94,330.25,223.69,0,280.84,0,0,-1,0,60588,1,4,1,2,4,50233,111,1,4,4170,92,20600,0,1,0,6,7574,10245,50.3,87,141,12,4,0,18,18,0,4,4,4,10,8,4,16,4,8,0,0,2,83.3,0,65875,60588,20600,45275,0,1
15000,15000,15000,1,0.2631,451.87,4,5,0,83000,2,0,0,32.53,0,0,9,19039,0.502,35,1,14751.31,14751.31,881.82,881.82,248.69,633.13,0,451.87,0,0,-1,0,348398,1,5,1,2,4,125395,87,1,1,9028,72,37900,0,0,1,4,38711,14845,54.2,237,225,12,4,1,27,12,0,2,3,2,5,24,3,10,3,9,0,0,2,94.1,0,373528,144434,32400,129018,1,1
8250,8250,8250,0,0.0646,252.71,0,2,0,120000,0,1,1,22.41,2,0,24,13479,0.725,36,1,8041.7,8041.7,249.75,249.75,208.3,41.45,0,252.71,0,0,-1,0,496596,2,19,0,1,15,104872,76,1,2,5089,76,18600,5,4,11,4,20692,1831,87.4,171,150,5,5,1,22,6,1,3,4,3,6,27,4,8,4,24,0,0,2,85.3,66.7,536515,118351,14500,137915,0,1
10000,10000,10000,1,0.1447,235.13,2,6,1,65000,1,1,1,1.85,3,0,3,645,0.065,9,1,8933.86,8933.86,1282.22,1282.22,1066.14,216.08,0,235.13,0,0,-1,0,645,0,0,0,1,21,0,,0,0,277,7,9900,0,1,0,1,215,9255,6.5,69,56,33,21,0,38,,0,3,3,3,5,3,3,6,3,3,0,0,0,66.7,0,9900,645,9900,0,1,1
5000,5000,5000,0,0.1502,173.38,2,5,1,35000,2,2,2,5.11,0,2,3,2986,0.427,7,1,4777.02,4777.02,342.59,342.59,222.98,119.61,0,173.38,0,0,-1,0,2986,1,0,0,0,,0,,1,1,1779,43,7000,0,0,3,1,995,4014,42.7,,163,0,0,0,0,0,0,2,2,3,6,0,3,7,2,3,0,0,1,71.4,0,7000,2986,7000,0,1,1
9800,9800,9800,0,0.1131,322.29,1,10,2,54500,1,0,0,27.3,1,1,9,5747,0.378,21,1,9337.98,9337.98,638.42,638.42,462.02,176.4,0,322.29,0,0,-1,0,331520,0,3,1,2,9,39525,80,1,2,2741,70,15200,3,0,7,6,36836,4539,54.6,107,110,8,8,5,8,4,1,2,3,3,4,9,5,7,3,9,0,1,3,95.2,33.3,354566,45272,10000,49266,1,1
1000,1000,1000,0,0.2727,40.98,4,3,1,60000,0,5,5,0.5,0,2,2,184,0.613,2,0,981.75,981.75,95.44,95.44,18.25,62.19,15,55.98,0,0,-1,0,184,1,0,0,0,,0,,1,1,184,61,300,0,0,2,1,184,116,61.3,,140,5,5,0,5,5,0,1,1,2,2,0,2,2,1,2,0,0,1,100,0,300,184,300,0,1,1
10000,10000,10000,0,0.1131,328.86,1,5,1,79500,2,4,4,1.39,0,0,3,776,0.037,3,1,9765.39,9765.39,322.58,322.58,234.61,87.97,0,328.86,0,1,1,0,776,1,0,0,0,,0,,1,1,378,4,21000,0,0,0,1,259,15247,4.7,,81,3,3,0,25,,0,2,3,2,2,0,3,3,3,3,0,0,1,100,0,21000,776,16000,0,1,1
4725,4725,4725,0,0.0881,149.84,0,11,1,15000,1,1,1,28.88,0,0,9,13499,0.458,15,1,4493.85,4493.85,299.69,299.69,231.15,68.54,0,149.84,0,0,-1,0,13499,1,0,0,0,34,0,,1,1,4465,46,29500,0,0,0,1,1500,10611,55.6,66,222,4,4,0,4,,0,4,5,6,8,2,9,13,5,9,0,0,1,93.3,50,29500,13499,23900,0,0,1
12000,12000,12000,0,0.1298,404.22,1,10,0,200000,2,0,0,15.98,3,4,15,24178,0.74,31,1,11448.19,11448.19,799.79,799.79,551.81,247.98,0,404.22,0,0,-1,0,212383,4,5,3,3,1,76369,82,1,3,7872,74,32800,2,6,3,6,14158,4590,89,170,170,1,1,2,22,1,1,5,9,5,8,12,9,17,9,15,,1,4,81,60,250240,100547,22950,92616,1,1
4000,4000,4000,0,0.0756,124.54,0,4,1,45000,1,0,0,1.47,0,3,2,5500,0.157,2,1,4000,4000,0,0,0,0,0,0,0,0,-1,0,5500,0,0,0,0,,0,,0,0,5500,16,35000,0,0,3,0,2750,29500,15.7,,149,88,88,0,88,0,0,1,1,2,2,0,2,2,1,2,0,0,0,100,0,35000,5500,35000,0,1,1
15000,15000,15000,1,0.0881,310,0,8,1,33000,0,1,1,15.38,0,3,5,14742,0.312,8,1,14599.37,14599.37,612.66,612.66,400.63,212.03,0,310,0,0,-1,0,14742,1,0,0,0,90,0,,1,1,11583,31,47300,0,0,3,1,2948,30322,28.3,90,91,1,1,0,1,0,0,3,4,4,4,1,5,7,4,5,0,0,1,100,0,47300,14742,42300,0,0,1
20000,20000,19725,0,0.1033,648.45,1,10,0,80000,1,0,0,16.02,0,0,9,9132,0.585,16,0,19046.61,18784.72,1317.84,1299.72,953.39,332.03,32.42,648.45,0,1,1,0,309570,1,3,1,1,2,90457,60,1,1,8334,59,15600,0,6,0,2,34397,266,96.9,205,139,12,2,3,59,,0,1,2,1,1,8,5,5,2,9,0,0,2,100,100,325561,99589,8600,91961,1,1
9000,9000,8975,0,0.118,298.07,1,7,2,64000,1,0,0,23.12,0,1,19,17840,0.389,29,0,8790.43,8766.01,292.17,291.36,209.57,82.6,0,298.07,0,0,-1,0,53806,0,1,1,2,12,35966,,6,12,5359,39,45900,4,0,7,14,2832,22471,43.3,129,49,7,7,0,7,4,1,9,11,13,17,6,18,22,11,19,0,0,7,96.6,30.8,84495,53806,39600,38595,1,1
10000,10000,10000,0,0.1072,326.07,1,10,0,47280,0,1,1,35.58,0,0,10,18607,0.707,21,0,9524.41,9524.41,637.25,637.25,475.59,161.66,0,326.07,0,0,-1,0,101268,1,3,1,3,1,28694,78,2,2,6886,75,26300,2,1,2,5,11252,793,92.9,161,132,8,1,2,70,1,0,2,4,2,2,12,6,7,4,10,0,0,3,95.2,100,123196,47301,11200,36896,0,1
25000,25000,25000,0,0.1356,849.11,2,10,0,140000,1,0,0,14.79,2,0,16,17043,0.468,36,1,23860.37,23860.37,1745.31,1745.31,1139.63,605.68,0,849.11,0,0,-1,0,196522,1,2,0,1,19,62708,57,1,2,5371,50,36400,1,1,1,4,12283,9500,60.4,205,189,7,6,1,7,7,5,7,11,7,7,17,12,17,11,16,0,2,2,70.6,28.6,249325,80088,24000,56272,1,1
20000,20000,20000,0,0.1992,742.46,3,1,1,64000,1,10,10,16.43,1,1,8,1118,0.699,16,1,19172.27,19172.27,1463.79,1463.79,827.73,636.06,0,1,0,0,-1,0,15557,0,6,0,1,24,14439,33,0,0,796,35,1600,1,0,1,1,1945,4,99.5,135,75,49,24,0,75,0,3,1,2,1,4,11,2,5,2,8,0,1,0,81.3,100,44805,15557,800,43205,1,1
12000,12000,12000,0,0.234,467.03,4,10,0,78000,0,0,0,13.02,0,0,5,9269,0.828,8,1,11529.4,11529.4,918.46,918.46,470.6,447.86,0,467.03,0,0,-1,979,163100,1,1,0,1,16,10601,50,1,1,6408,62,11200,0,0,0,2,32620,1931,82.8,40,122,5,5,1,5,,0,3,3,3,4,2,3,5,3,5,0,0,1,100,66.7,183513,19870,11200,21103,1,1
15000,15000,15000,0,0.1298,505.27,1,2,0,192500,1,0,0,3.16,0,0,4,16984,0.723,6,1,14310.25,14310.25,999.72,999.72,689.75,309.97,0,505.27,0,0,-1,0,16984,1,0,0,0,116,0,,1,1,6669,72,23500,0,0,0,1,4246,6516,72.3,116,164,6,6,0,6,,0,3,3,4,5,1,4,5,3,4,0,0,1,80,50,23500,16984,23500,0,1,1
